web-scraper-order,web-scraper-start-url,titulo,precio
1616547558-706,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=2,"Casa en condominio en Renta, en Residencial el Refugio, Querétaro","$10,500"
1616547444-425,https://www.lamudi.com.mx/queretaro-arteaga/el-marques/el-mirador-128/casa/for-rent/?page=1,Casa en Privada en el Mirador 4 recamaras o 3 y estudio,"$11,800"
1616547622-870,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=2,Casa en Renta Privada Nayara Residencial San Isidro Juriquilla,"$11,500"
1616547328-101,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-rent/?page=1,Casa en renta Cumbres del Lago 3 habitaciones JGCC,"$18,000"
1616547376-215,https://www.lamudi.com.mx/queretaro-arteaga/corregidora/los-candiles-1/casa/for-rent/,Casa en renta El Pueblito 3 habitaciones YCC,"$19,000"
1616547433-402,https://www.lamudi.com.mx/queretaro-arteaga/el-marques/el-mirador-128/casa/for-rent/?page=2,RENTA CASA EL MIRADOR QUERETARO 3 RECAMARAS Y CUARTO SERVICIO,"$12,000"
1616547433-394,https://www.lamudi.com.mx/queretaro-arteaga/el-marques/el-mirador-128/casa/for-rent/?page=2,Casa en Fracc. El Mirador 3 recámaras.,"$10,000"
1616547483-488,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=9,"Casa en Renta, Privada Dolceterra, Refugio","$14,500"
1616547401-295,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=2,CASA DUPLEX AMUEBLADA EN MILENIO lll INCLUYE SERVICIOS,"$17,000"
1616547319-61,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-rent/?page=2,Hermosa casa en Renta.Cumbres del Lago.LC,"$18,000"
1616547444-414,https://www.lamudi.com.mx/queretaro-arteaga/el-marques/el-mirador-128/casa/for-rent/?page=1,CASA EN RENTA CON ROOF GARDEN FRACC EL MIRADOR AMUEBLADA O SIN AMUEBLAS,"$12,000"
1616547483-501,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=9,"El Refugio, casa en renta a pie de calle. FVR","$13,500"
1616547633-905,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=1,"CASA AMUEBLADA EN SANTA FE JURIQUILLA, QRO.CAISA","$26,000"
1616547548-680,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=3,Casa en renta El Refugio 3 habitaciones JGCC,"$12,500"
1616547444-428,https://www.lamudi.com.mx/queretaro-arteaga/el-marques/el-mirador-128/casa/for-rent/?page=1,"Casa en Renta en Residencial del parque, 3 recamaras, con Alberca. YCC","$12,000"
1616547548-667,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=3,Casa sin Amoblar en el Refugio de 3 Dormitorios y 164 Mts2! Rcs,"$13,500"
1616547311-44,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-rent/?page=3,Hermosa casa en renta en fraccionamiento la luna cumbres de lago,"$25,000"
1616547376-211,https://www.lamudi.com.mx/queretaro-arteaga/corregidora/los-candiles-1/casa/for-rent/,"Casa en renta amueblada con 3 recamaras, jardín y lindas amenidades","$19,000"
1616547541-625,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=4,Amplia casa en renta EL Refugio,"$14,000"
1616547412-327,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=1,RENTA CASA MILENIO CALLE ABIERTA,"$13,000"
1616547376-229,https://www.lamudi.com.mx/queretaro-arteaga/corregidora/los-candiles-1/casa/for-rent/,Casa Renta Residencial La Vida recámara en planta baja con baño completo,"$10,000"
1616547384-246,https://www.lamudi.com.mx/queretaro-arteaga/corregidora/el-pueblito-13/casa/for-rent/,"Casa en renta en Puerta de Piedra, Corregidora.","$11,500"
1616547311-42,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-rent/?page=3,"CASA EN RENTA CON 5 RECÁMARAS, UNA EN PB CON BAÑO COMPLETO, ROOF GARDEN.","$22,500"
1616547444-415,https://www.lamudi.com.mx/queretaro-arteaga/el-marques/el-mirador-128/casa/for-rent/?page=1,RENTA CASA ADARA ZONA EL MIRADOR,"$9,500"
1616547593-789,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=5,Excelente casa en renta en Juriquilla,"$15,000"
1616547421-369,https://www.lamudi.com.mx/queretaro-arteaga/el-marques/el-mirador-128/casa/for-rent/?page=3,Casa en Renta en Calle Valle de Castilla 20476 JL,"$20,000"
1616547513-540,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=7,Casa en renta El Refugio 3 habitaciones JGCC,"$12,500"
1616547613-858,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=3,"Renta de casa Amueblada en Residencial Caletto, Juriquilla. Querétaro","$14,000"
1616547603-820,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=4,RENTA DE CASA EN MISIONES JURIQUILLA,"$37,000"
1616547444-424,https://www.lamudi.com.mx/queretaro-arteaga/el-marques/el-mirador-128/casa/for-rent/?page=1,"Casa en condominio en Renta, en El Mirador, El Marqués","$11,500"
1616547384-243,https://www.lamudi.com.mx/queretaro-arteaga/corregidora/el-pueblito-13/casa/for-rent/,"Casa en privada con Alberca, juegos infantiles","$10,000"
1616547541-649,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=4,Casa en renta en Alanna el Refugio 3 recamaras,"$13,000"
1616547412-336,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=1,RENTA DE CASA EN MILENIO QRO,"$16,000"
1616547633-902,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=1,JURIQUILLA RENTA DEPARTAMENTO 3 RECAMARAS / ATELIER,"$12,500"
1616547369-188,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-rent/?page=1,Casa en Renta Jurica,"$40,000"
1616547376-232,https://www.lamudi.com.mx/queretaro-arteaga/corregidora/los-candiles-1/casa/for-rent/,Renta de Casa Balvanera Polo y Country Club MLS #21-17,"$19,000"
1616547568-741,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=1,Hermosa Casa en Renta en El Refugio,"$12,000"
1616547513-532,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=7,"Renta de Casa con Jardín y Balcón, Totalmente Equipada. El Refugio","$13,000"
1616547384-251,https://www.lamudi.com.mx/queretaro-arteaga/corregidora/el-pueblito-13/casa/for-rent/,Oportunidad Preciosa Nueva Tiene Todo C255M2 T182M2 Excelente ubicación y equip,"$18,000"
1616547433-391,https://www.lamudi.com.mx/queretaro-arteaga/el-marques/el-mirador-128/casa/for-rent/?page=2,"CASA EN RENTA EN FRACC. EL MIRADOR,QRO. DESDE $12,500.","$12,500"
1616547603-809,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=4,"Renta Casa Amueblada Privada en Juriquilla Cumbres Lago amplio jardin, terraza","$29,000"
1616547356-177,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-rent/?page=2,Casa - Jurica,"$38,000"
1616547541-629,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=4,CASA EN RENTA RESIDENCIAL EL REFUGIO,"$15,500"
1616547523-562,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=6,Hermosa casa en renta en El Refugio de 3 recámaras 20-1606,"$13,000"
1616547311-49,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-rent/?page=3,RENTA CASA JURIQUILLA QUERETARO CUMBRES DEL LAGO VILLAS VENETTO/ TI-D,"$16,000"
1616547319-69,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-rent/?page=2,Casa en renta Cumbres del Lago 3 habitaciones JGCC,"$18,000"
1616547558-710,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=2,"Casa de 3 Recámaras, Mantenimiento Incluido El Refigio Querétaro.  CMC #20-1606","$13,000"
1616547462-459,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=10,Casa en renta El Refugio 3 habitaciones JGCC,"$12,500"
1616547603-826,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=4,"C177 Estrena casa, muy iluminada y amplia 4 r  3.5 baños","$15,000"
1616547532-601,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=5,"El Refugio - Renta de Casa con Jardín y Balcón, Totalmente Equipada.","$13,000"
1616547295-4,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-rent/?page=4,Casa en renta Cumbres del Lago 3 habitaciones JGCC,"$18,000"
1616547603-822,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=4,Casa renta amueblada / sin en Valle de Juriquilla a 5 minutos de Antea Queretaro,"$18,000"
1616547311-43,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-rent/?page=3,Casa en Renta en Privada - Cumbres del Lago,"$16,500"
1616547347-142,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/centro-sur/casa/for-rent/,CASA EN RENTA CENTRO SUR. CLAUSTROS DEL SUR,"$26,500"
1616547462-443,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=10,RENTA CASAS QUERETARO EL REFUGIO,"$11,000"
1616547593-776,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=5,JURIQUILLA CASA EN RENTA EN PRIVADA CON 3 RECAMARAS JARDIN ROOF GARDEN ALBERCA,"$22,000"
1616547412-351,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=1,CASA EN RENTA AMUEBLADA EN MILENIO III EN ESQUINA,"$15,000"
1616547548-659,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=3,Casa en Renta en Zakia Queretaro,"$9,500"
1616547295-18,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-rent/?page=4,Casa en Renta en Privada - Cumbres del Lago,"$16,500"
1616547622-885,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=2,Casa a estrenar en Juriquilla sin amueblar de 190 mts2! RCS,"$18,700"
1616547548-655,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=3,"El Refugio, Casa con Terraza y Control de Acceso. Renta","$14,000"
1616547412-334,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=1,"Renta Casa Milenio, Querétaro, Querétaro","$20,000"
1616547369-201,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-rent/?page=1,Casa en Renta en Rinconada Jurica,"$39,000"
1616547444-418,https://www.lamudi.com.mx/queretaro-arteaga/el-marques/el-mirador-128/casa/for-rent/?page=1,Casa en renta residencial del parque 3 recamaras con amenidades,"$12,000"
1616547347-141,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/centro-sur/casa/for-rent/,CASA EN RENTA EN CLAUSTROS DE LA CATEDRAL CENTRO SUR,"$25,500"
1616547613-841,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=3,RENTA DE CASA EN VALLE DE JURIQUILLA,"$19,000"
1616547356-161,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-rent/?page=2,CASA RENTA PALMARES FRENTE ANTEA JURIQUILLA SEGURIDAD,"$11,000"
1616547421-379,https://www.lamudi.com.mx/queretaro-arteaga/el-marques/el-mirador-128/casa/for-rent/?page=3,Se Renta Hermosa Casa,"$12,000"
1616547347-139,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/centro-sur/casa/for-rent/,"Casa en renta en Misiones 1, 3 rec., 3.5 baños","$17,000"
1616547568-736,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=1,RENTA CASAS - EL REFUGIO - QUERETARO,"$17,500"
1616547384-249,https://www.lamudi.com.mx/queretaro-arteaga/corregidora/el-pueblito-13/casa/for-rent/,CASA BONITA EL PUEBLITO 3 REC BIEN UBICADA,"$12,600"
1616547376-213,https://www.lamudi.com.mx/queretaro-arteaga/corregidora/los-candiles-1/casa/for-rent/,"Renta. Casa Amueblada con Terraza, Cerca de Vialidades Principales. El Pueblito","$19,000"
1616547513-551,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=7,Casa en Renta en Calle Cerralvo 201606 JL,"$13,500"
1616547328-91,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-rent/?page=1,ESPECTACULAR CASA EN RENTA CON O SIN MUEBLES EN JURIQUILLA,"$40,000"
1616547483-484,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=9,Casa en renta El Refugio 3 habitaciones JGCC,"$12,500"
1616547369-196,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-rent/?page=1,Casa - Jurica,"$35,000"
1616547523-569,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=6,Casa en RENTA en Paseo Junipero con ALBERCA,"$11,000"
1616547633-898,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=1,Renta de casa con jardin y cuarto de servicio en zona de Juriquilla Santa Fe,"$23,500"
1616547444-441,https://www.lamudi.com.mx/queretaro-arteaga/el-marques/el-mirador-128/casa/for-rent/?page=1,RENTA CASA 3 RECAMARAS EN EL MIRADOR PRIVADA SEGURIDAD COLEGIOS CERCANOS,"$8,500"
1616547532-596,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=5,Casa en renta El Refugio 3 habitaciones JGCC,"$12,500"
1616547579-743,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=6,Casa en las Acacias Juriquilla,"$28,000"
1616547613-852,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=3,CASA NUEVA EN RENTA JURIQUILLA,"$14,200"
1616547412-324,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=1,"Amplia casa de 3 recamaras, sala de TV, cuarto de servicio, jardín con sombrilla","$13,900"
1616547295-23,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-rent/?page=4,"Hermosa Casa en Condominio La Reserva, Cumbres del Lago, Juriquilla","$17,000"
1616547558-687,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=2,Casa en renta El Refugio (sobre avenida) OFP 19-2298,"$16,000"
1616547311-41,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-rent/?page=3,"GPS/ Casa en renta amueblada con vista al Lago, Cumbres de Juriquilla.","$43,000"
1616547622-863,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=2,Renta de HERMOSA CASA EXCLUSIVA CLUB NÁUTICO JURIQUILLA,"$40,000"
1616547421-366,https://www.lamudi.com.mx/queretaro-arteaga/el-marques/el-mirador-128/casa/for-rent/?page=3,"SE RENTA LOCAL COMERCIAL EN EL MIRADOR, QUERÉTARO","$18,000"
1616547613-832,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=3,Casa en cÃ³moda privada de 3 niveles y 260 mts2! JGJ,"$22,000"
1616547347-129,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/centro-sur/casa/for-rent/,SE RENTA CASA EN FRAY LUIS DE LEON,"$16,500"
1616547356-157,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-rent/?page=2,Casa Amueblada En Renta Jurica Queretaro,"$16,000"
1616547412-348,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=1,Casa en renta Milenio 3 habitaciones JRH,"$16,000"
1616547523-573,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=6,Casa en El Refugio con Variadas Amenidades - Renta,"$14,000"
1616547433-399,https://www.lamudi.com.mx/queretaro-arteaga/el-marques/el-mirador-128/casa/for-rent/?page=2,Casa en renta en El Mirador OFP 20 2892,"$11,700"
1616547558-703,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=2,"Impecable mantenimiento de dos niveles, Casa en El Refugio sin amueblar! RCS","$13,500"
1616547541-642,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=4,RENTA DE CASA  AMUEBLADA Y EQUIPADA EN EL REFUGIO,"$15,500"
1616547295-28,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-rent/?page=4,Excelente Casa En San Isidro Juriquilla,"$10,500"
1616547319-79,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-rent/?page=2,Casa en renta en Cumbres de juriquilla AQC,"$16,500"
1616547311-45,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-rent/?page=3,Casa con amplios espacios en Cumbres del Lago de 225 mts2! RAHQRO,"$18,000"
1616547603-813,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=4,Queretaro Casa en Renta,"$28,000"
1616547369-192,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-rent/?page=1,CASA  AMUEBLADA  EN  RENTA  -   JURICA  -  QUERETARO,"$48,000"
1616547311-56,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-rent/?page=3,Casa en RENTA en privada,"$18,000"
1616547295-21,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-rent/?page=4,CASA EN RENTA EN CUMBRES DE LAGO CONDOMINIO CON ALBERCA !!!!!,"$18,000"
1616547593-773,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=5,Casa en Renta - Juriquilla - en Privada,"$28,000"
1616547384-248,https://www.lamudi.com.mx/queretaro-arteaga/corregidora/el-pueblito-13/casa/for-rent/,RENTA DE CUARTOS,"$5,000"
1616547462-462,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=10,"Renta casa El Refugio, Querétaro: alberca, gym","$12,500"
1616547444-433,https://www.lamudi.com.mx/queretaro-arteaga/el-marques/el-mirador-128/casa/for-rent/?page=1,Casa en Renta en Residencial del parque Mirador YCC,"$12,000"
1616547483-496,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=9,Casa en renta El Refugio 3 habitaciones JGCC,"$12,500"
1616547369-197,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-rent/?page=1,"KL / CASA RENTA EN JURICA, 6 RECAMARAS.","$90,000"
1616547622-889,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=2,Casa en cÃ³moda privada de 3 niveles y 260 mts2! JGJ,"$22,000"
1616547548-665,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=3,Casa en renta El Refugio 3 habitaciones JGCC,"$12,500"
1616547622-880,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=2,"Casa amueblada en renta en Balcones Juriquilla, Queretaro","$45,000"
1616547613-840,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=3,Casa - Juriquilla,"$27,000"
1616547568-727,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=1,Casa con Patio de Buen Tamaño Para Renta en El Refugio,"$12,500"
1616547376-226,https://www.lamudi.com.mx/queretaro-arteaga/corregidora/los-candiles-1/casa/for-rent/,"Casa en renta en Puerta de Piedra, Corregidora.","$11,500"
1616547356-169,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-rent/?page=2,"casa en renta en Jurica Regency, Queretaro 6 habitaciones  vista a jardin","$68,000"
1616547532-604,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=5,Rento casa en El Refugio JGCC,"$13,500"
1616547532-610,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=5,Casa en El Refugio con buena ubicación sin amueblar y 164 mts2! RAHQRO,"$13,500"
1616547347-137,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/centro-sur/casa/for-rent/,Se renta casa en Centro Sur 3 recamaras,"$11,500"
1616547295-22,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-rent/?page=4,Casa con Roof Garden en Cumbres del Lago Queretaro CMC#20-3660,"$18,000"
1616547513-542,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=7,Casa en renta en El Refugio,"$12,900"
1616547558-702,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=2,Casa en condominio - Fraccionamiento Residencial El Refugio,"$10,500"
1616547579-749,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=6,"CASA EN RENTA EN JURIQUILLA AMUEBLADA,  DENTRO DE CONDOMINIO","$27,000"
1616547568-712,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=1,"Renta casa Paseo San Junípero, Querétaro, cerca El Refugio. 3 recámaras","$10,500"
1616547558-691,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=2,Casa en Renta en El Refugio Querétaro,"$12,500"
1616547593-800,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=5,Renta moderna casa amueblada en Altos de Juriquilla JF,"$22,000"
1616547328-106,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-rent/?page=1,"Residencia en Fraccionamiento Cumbres del Lago, Juriquilla, Qro. Estilo Moderno, conc...","$42,000"
1616547295-20,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-rent/?page=4,Casa en renta Cumbres del Lago 3 habitaciones JGCC,"$18,000"
1616547319-66,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-rent/?page=2,Casa en Renta en Privada con Amplios Espacios en Juriquilla 3 Rec YCC,"$18,000"
1616547412-342,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=1,CASA EN RENTA,"$15,000"
1616547603-823,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=4,AA/ CAS RENTA JURIQUILLA QUERETARO JARDINES DE JURIQUILLA,"$15,500"
1616547369-194,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-rent/?page=1,"Casa en condominio en Renta, en Jurica, Querétaro","$60,000"
1616547401-321,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=2,Exclusivo Fraccionamiento a un lado de Hacienda El Campanario,"$33,000"
1616547347-140,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/centro-sur/casa/for-rent/,CASA AMUEBLADA EN RENTA  CENTRO SUR,"$27,000"
1616547376-234,https://www.lamudi.com.mx/queretaro-arteaga/corregidora/los-candiles-1/casa/for-rent/,RENTA DE CASA EN PUERTA REAL 1 CON ENORME JARDÍN,"$13,500"
1616547548-661,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=3,Casa en renta en el refugio La Arboleda,"$14,000"
1616547319-77,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-rent/?page=2,RENTA CASA AMUEBLADA CUMBRES DEL LAGO JURIQUILLA QUERETARO /TI-D,"$18,500"
1616547319-75,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-rent/?page=2,RENTA CASAS QUERETARO JURIQUILLA CUMBRES DEL LAGO  AA,"$27,500"
1616547513-553,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=7,RENTA CASA TORRE DE PIEDRA REFUGIO,"$16,500"
1616547356-154,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-rent/?page=2,RENTA DE CASA FRENTE PLAZA ANTEA EN PRIVADA,"$11,000"
1616547462-458,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=10,Casa en renta El Refugio 3 habitaciones JGCC,"$13,000"
1616547412-325,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=1,Casa moderna en Milenio 3,"$14,000"
1616547483-481,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=9,Casa en renta en EL Refugio de 3 recámaras en excelente ubicación 20-1606JVE,"$13,500"
1616547401-298,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=2,RENTA DEPARTAMENTO AMUEBLADO EN MILENIO III QUERETARO,"$21,000"
1616547603-802,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=4,CASA RENTA JURIQUILLA QUERETARO,"$10,500"
1616547376-224,https://www.lamudi.com.mx/queretaro-arteaga/corregidora/los-candiles-1/casa/for-rent/,Casa en Colinas del Bosque III,0
1616547328-112,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-rent/?page=1,Renta casa en cumbres del lago,"$42,000"
1616547579-770,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=6,Casa en Renta en Altavista Juriquilla,"$13,500"
1616547523-586,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=6,Amplia casa en Renta en El Refugio,"$13,000"
1616547593-783,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=5,RENTA DE CASA EN VALLE D JURIQUILLA,"$14,100"
1616547603-807,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=4,Casa en Renta  SAN ISIDRO JURIQUILLA Queretaro 2 habitaciones cada una con baño,"$8,500"
